alt,transcript,link,alpha,wmp_ratio
HOUSE_FL18_KEITH_SILENT,"Donald Trump calling covid a hoax peaceful protesters. I'm former Navy officer, Pam, Keith, and I approve this message because American democracy. Our country needs our veterans. And speak out about what's right, Brian Mass quote, but I will.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_FL18_KEITH_SILENT.wmv,0.8565055,0.212829736211031
HOUSE_FL18_KEITH_SOLDIERS,"Soldiers, don't fight out of hate of those before them. But out of love for those behind them. Every president has respected that sacrificed except Donald Trump. He thinks our fallen heroes are loser or suckers. No wonder, he took no action would like to put bounties on their heads. I'm former Lieutenant Commander Panky and I approve this message, because it was my honor to serve the country. I cherish, and I will defend the honor of our troops. When something means them even if Brian Mast, won't",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_FL18_KEITH_SOLDIERS.wmv,0.8565055,0.212829736211031
HOUSE_NC06_MANNING_ELEPHANT_IN_THE_ROOM,even if we don't fight no matter how big,http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC06_MANNING_ELEPHANT_IN_THE_ROOM.wmv,0.8565055,0.212829736211031
HOUSE_NY01_COBB_BOUNTIES,"Message. Lisa wants to kill US troops. Instead of action. Elise stefanik. Donald Trump remain unwilling to confront Putin to protect our troops. The phonics shows up for Trump, rally for the intelligence committee meetings to keep our troops safe.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NY01_COBB_BOUNTIES.wmv,0.8565055,0.212829736211031
HOUSE_NY01_COBB_SLOW_THE_TESTING_DOWN,This message. Intelligence reports.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NY01_COBB_SLOW_THE_TESTING_DOWN.wmv,0.8565055,0.212829736211031
HOUSE_NY16_ENGEL_UNPRECEDENTED_TIMES,An unprecedented.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NY16_ENGEL_UNPRECEDENTED_TIMES.wmv,0.8565055,0.212829736211031
PRES_BIDEN_COMMANDER_IN_CHIEF,"To be commander and chief in the United States. Stand with our allies know them by their first names and have them know that we know question about the word of the next president, United States on Joe B, and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_BIDEN_COMMANDER_IN_CHIEF.wmv,0.8565055,0.212829736211031
PRES_BIDEN_MOMENT,"Text message in the most dangerous moment in a generation, Our World set on edge by an erratic unstable, president dictators and tyrants are praised. Our allies pushed aside. This is a moment that requires strong steady, stable leadership. We need someone tested and trusted around the world. This is a moment for Joe, Biden for president, with the experience to lead on day one.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_BIDEN_MOMENT.wmv,0.8565055,0.212829736211031
PRES_BIDEN_THREAT,"Is President. Donald Trump poses a threat to America and the world. We have to beat him. Joe. Biden, is the strongest candidate to do it. He beats Trump. By the most nationally, and in the states, we have to win. This is no time to take a risk. We need our strongest candidate. So let's nominate the Democrat. Trump fears, the most votes Biden. I'm Joe Biden and I approve this message.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_BIDEN_THREAT.wmv,0.8565055,0.212829736211031
PRES_IMMIGRANTSLIST_PUTIN'S_PUPPET_SP,Donald Trump become a human. The Nicolas Maduro responsible for the content of this advertising.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_IMMIGRANTSLIST_PUTIN'S_PUPPET_SP.wmv,0.8565055,0.212829736211031
PRES_LINCOLNPROJECT_OUR_MOMENT_60,"I've been flying over this country for years. 53 years of flights. You never heard about and one that you've heard everything about. My whole life prepared me for that moment. I knew that serving a cause greater than oneself is the highest calling. And it's in that highest calling of leadership that Donald Trump has failed us. So miserably. It's up to us to overcome his attacks on our very democracy, when you look down, her. Beautiful found. Look at 3. You don't see political divisions. It reminds us of who we are. And what we can be, that we are in control of this nation's Destiny. All we have to do is vote him out the Lincoln project.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_LINCOLNPROJECT_OUR_MOMENT_60.wmv,0.8565055,0.212829736211031
PRES_MEIDASTOUCH_ARE_YOU_BETTER_OFF,"You will go to the pool and make a decision. I think, when you make that decision, it might be. Well, if you would ask yourself when you were four years ago. Is there more or less unemployment in the country? I could suggest another choice that you have.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_MEIDASTOUCH_ARE_YOU_BETTER_OFF.wmv,0.8565055,0.212829736211031
PRES_MEIDASTOUCH_SERVE_60,"I didn't care if I have insurance. I was want to get the Purple Heart. Then the general belief of the president. Kill American troops. In March, and he has done nothing. The president called us service members, buried in France. Losers and stuck. His visit with grub because the president feared, the rain would ruin his hair. When Senator John McCain died. President told his senior staff. We're not going to support that losers funeral. Midas Touch was responsible for the content of this advertising.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_MEIDASTOUCH_SERVE_60.wmv,0.8565055,0.212829736211031
PRES_MEIDASTOUCH_WEAK,"I use a weak person Kim Jeong Hoon. We don't want other leaders laughing at us 40 million filed for unemployment resident. Rockwood Roo taken to the White House underground bunker the deaths of 100,000 people directly week.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_MEIDASTOUCH_WEAK.wmv,0.8565055,0.212829736211031
PRES_NEEDTOIMPEACH_WHAT_MUELLER_SAID,And what about total generation of Justice? After he left office welcomed. The Russian helped. Each is responsible for the content of this advertising.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_NEEDTOIMPEACH_WHAT_MUELLER_SAID.wmv,0.8565055,0.212829736211031
PRES_RAPAC_DICTATORS_60,President Putin was very very strong as much better. Very nice. They pay me. Middle is absolutely the European Union is a foe.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_RAPAC_DICTATORS_60.wmv,0.8565055,0.212829736211031
PRES_RVAT_ENEMIES_OF_AMERICA_60_SP,Beat the oldest movie. Star has Trump received a. Yes. You're going to share with Gemma perdedor Music on My Little Pony movies with want this baby baby Rosso.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_RVAT_ENEMIES_OF_AMERICA_60_SP.wmv,0.8565055,0.212829736211031
PRES_RVAT_MICHAEL_LEITER,I served as the Director of the national counterterrorism Center. Having been appointed by President George W. Bush dismiss into me and provided at knapsack providing. Com.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_RVAT_MICHAEL_LEITER.wmv,0.8565055,0.212829736211031
PRES_SANDERS_LEAD_AMERICA_AZ,"With the world. Facing a climate crisis. Arizona is poised to power the country and Lead America forward. Only. Bernie Sanders has a plan bold enough to avert the climate crisis and put Arizona. First president to create good-paying jobs building the infrastructure and in the greed and Corruption destroying our planet. Bernie Sanders, a president who fights for us.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_SANDERS_LEAD_AMERICA_AZ.wmv,0.8565055,0.212829736211031
PRES_SANDERS_LEAD_AMERICA_NV,"With the world. Facing a climate crisis. Nevada is poised to power the country and Lead America forward. Only. Bernie Sanders has a plan bold enough to avert the climate crisis and put Nevada. As president to create good-paying jobs building the infrastructure in the greed and Corruption destroying our planet. Bernie Sanders, a president who fights for us and I approved.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/PRES_SANDERS_LEAD_AMERICA_NV.wmv,0.8565055,0.212829736211031
USSEN_AL_CFGACTION_IT'S_NOT_YOU,"Who does Bradley Byrne work for in Washington, it's not, you voted. Three times to find a government giveaway program that hands out, billions of dollars to help big companies. Make more profits overseas sending your us tax dollars to countries like China, Russia and even Sudan a state sponsor of terrorism Bradley Byrne working for the special interests. Not your interest, Clipper Cove action is responsible for the content.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_AL_CFGACTION_IT'S_NOT_YOU.wmv,0.8565055,0.212829736211031
USSEN_AL_TUBERVILLE_ENOUGH_IS_ENOUGH,"Bradley Byrne said, Donald Trump was not fit to be president. Jeff sessions enough is enough. I'm ready to fight for Alabama as your Senator. I'll have President Trump's back. I'm Tommy tuberville and I approve this message because week needs career politicians aren't tough enough to stand with President Trump, but I am",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_AL_TUBERVILLE_ENOUGH_IS_ENOUGH.wmv,0.8565055,0.212829736211031
USSEN_IA_OCF_NO_BIG_DEAL,Joni Ernst thinks it's all no big deal. The trade War hurting. I was farmers. Russia putting bounties on American soldiers. Hats. Protections for Iowans with pre-existing conditions. And Joanie are saying her principal residence is Washington DC. Not Iowa anymore. When country fought is responsible for the content of this advertising.,http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_IA_OCF_NO_BIG_DEAL.wmv,0.8565055,0.212829736211031
USSEN_KY_RRL_BLOCKED_60,"Mitch McConnell recently blocked to election security, bill from being voted on, in the Senate and took to the senate floor, to explain as we head into 2020. Can we trust this Administration to defend our elections? When our president stood on the stage with the person that attacked America? And said, he just said it's not Russia. I will say this. I don't see any reason why it would be and told George Stephanopoulos.Call Senator McConnell and tell him America is relying on you to let Congress. Do its job and secure our elections.",http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_KY_RRL_BLOCKED_60.wmv,0.8565055,0.212829736211031
